subject_id,gender,age,understood,comments,attention_passed,memory_correct_count
0fa505ae-d844-51eb-94e4-11b436e4647d,female,34,yes,,True,3
61e52260-0132-5d9c-b27e-ca0bba088adf,,70,yes,,True,2
bc0224b2-debb-5ac6-9d95-76f06bea5cf1,female,39,yes,,True,2
51841f66-bddf-5d13-b6af-da1081c4d5c7,female,22,yes,,True,3
24f75b4d-e3c7-5cbf-a916-0e86cd957a52,female,20,yes,"No, thanks.",True,2
2bf7c707-d52d-507c-bc42-ab93ff622af9,male,68,yes,,True,3
b1c06872-389e-51b6-8446-f09036485211,female,45,yes,,True,2
a1d10715-6ab4-586a-a07e-0c16b0e0c289,male,67,yes,,True,2
1ae8aa3d-2334-577e-9e16-9c838a82a010,male,44,yes,,True,2
30463616-7e37-5b7f-9afd-77bcbcabe56f,male,27,yes,,True,2
3f850aea-29bc-51b3-bd58-d91a5f32c335,male,52,yes,none,True,3
111ee8e0-02a7-5eba-8842-c988084276a6,female,36,yes,N/A,True,1
77186c69-7f40-561c-a197-a8ce598f1116,male,33,yes,N/A,True,3
f419ff22-01e4-56e6-95ff-177b51f944e3,female,42,yes,,True,3
645067a5-14d7-50a1-9387-37373086e179,female,45,yes,,True,3
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,female,52,yes,,True,3
1cbc0dfc-e107-5a51-92dd-fd7fbdd53ed4,male,53,yes,,True,2
3ae68f8f-fcd8-597b-ae6a-b2e4069ccc6b,male,40,yes,,True,3
343d9168-bb0a-5448-bb29-d5f14e2c4fdb,nonconforming,43,yes,,True,3
4941cf53-a791-51c2-bbb4-e7b75ae4a7c3,male,60,yes,,True,2
68375428-980d-5a3f-9c95-823907e935c8,male,27,yes,,True,3
dc04b507-bc12-54f5-99c9-b02c277518f0,female,62,yes,,True,2
27d43ab3-c6aa-57a4-a9e7-858a8980cb36,female,47,yes,,True,1
6cc8c481-3bd0-5b73-a9ef-cf49aa77a3f6,male,51,yes,"Yes! I am actually very paranoid about those attention checks because I forget names super easily and there were instance where I was only sure about one person's name in attention check but not the others. And also with which one of them brought sandwich and which one brought snacks! In case I made a mistake, I just do not want this to be held against me.",True,1
ed514099-ffa1-5335-a6fc-4ac3dbf436ba,female,62,yes,,True,2
baa8ce5c-f979-5175-aa40-f53c276ea220,female,49,yes,,True,2
0f9c1b25-3670-51d9-b842-0375ac8d7dba,female,61,yes,,True,2
97844bf2-e6ca-5d20-82a4-c2c85e576142,female,37,yes,,True,3
01a2b435-e916-5398-bd40-992176816ab9,female,52,yes,I have nothing to add.,True,2
c9f1f17f-5766-59a5-9965-afb089ba4e96,female,37,yes,none,True,1
cf6f49d6-ef07-50b5-a44c-0ca3f5cdc4b8,female,42,yes,no,True,3
b8b05bc8-0607-5fa2-9ffb-bf08355cbf48,male,58,yes,thank you for the study!,True,3
b033b424-f19b-524c-a813-7f6a2bd3a132,male,33,yes,"No other additional comments or suggestions on my end.  Thank you very much for the opportunity and the survey! I have taken my time, followed and read through each of the pages carefully, and have provided my thoughtful and honest feedback throughout.  Thank you! :)",True,3
eb93382e-0b84-5446-a466-bddff9dbf58b,female,22,yes,,True,2
7fece56d-47c8-5bd6-8a1f-6f74a804686e,male,37,yes,no,True,3
e4067bd1-e331-5318-9dd0-c3fd95ecaa43,female,38,yes,no thankyou,True,2
3b11c91a-d0c6-5a07-9ba5-19d557551c72,male,32,yes,none,True,3
8ac20608-48ba-5205-b6b9-90cad3d8d973,male,29,yes,,True,3
98b02f92-4e66-5467-8ec8-99eb2acd0890,male,34,yes,no thanks!,True,2
83634d07-3452-59e0-8259-ec4ce444cccf,male,28,yes,,True,2
fe2d1274-9a0f-591f-a721-af1b3ef3440d,male,51,yes,The first AC asking about location is questionable considering the study is focused on behavior/relationships,True,2
1a108550-3549-52e3-af50-de0a4b2a24fb,female,71,yes,Thank you for allowing me to participate in your study.,True,2
5e9b0a5b-6c62-56fb-ba90-b61f20a26de8,female,30,yes,I think I understood the first slider more as the study went on. ,True,3
23697e59-0767-55cb-87db-1cf5a7e9a021,female,57,yes,,True,2
20d2eb61-bdc0-581f-8464-f1a143775824,female,37,yes,Thank you and good luck with your research.,True,3
dc5729b5-4178-5677-93e2-f43688221ea4,nonconforming,41,yes,,True,2
430ffdb2-3abe-5085-b129-921e76adb188,male,48,yes,Thought it was a well done study. Wish I could have chosen the options of what they were going to do next. Still a fun study to see how people interact with food. Thank you. ,True,2
a4ed5caf-36d2-55be-a2c0-48cf5865a3e3,female,47,yes,,True,3
957e9dd1-1b21-5bb4-86fc-79de15e89ebd,female,35,yes,no,True,3
075f73c4-95a6-5268-a2b7-b9d9e136dc98,female,52,yes,,True,2
f01fadb9-6511-5e8e-bba5-e3055b259ee9,male,34,yes,"No, not really.",True,3
89bc89a1-f19d-5312-9c8d-4efa542c9793,female,32,yes,,True,3
be3ec5b4-5402-5ff1-a0b7-506a61440cd8,female,29,yes,,True,3
33d6bcb8-a226-5fd0-8d1d-3205cd7a31cc,male,56,yes,thank you,True,2
35cb00f1-69c5-5bd8-a98b-941a6dde43bc,female,48,yes,,True,1
175cb818-eea7-5ab9-8685-827d0719b499,female,27,yes,,True,2
5d3414a5-cc22-5d7d-8951-80e0b1bc0fbe,female,42,yes,,True,3
9098f3eb-6f12-51ed-9031-c25aefe58e50,male,48,yes,n/a,True,3
cd59d61b-8c75-547c-ab4e-367271360a5b,male,53,yes,"This was very interesting. I liked the way the questions weren't directly related to the situation, rather likes and dislikes and possibilities.",True,3
b9e79db8-d591-538a-962a-a1fea41617fe,male,27,yes,A bit more variety in the suggestions.,True,3
39c35ccd-4956-53a0-8c29-4515dab3c23c,male,51,yes,,True,3
1bdccd24-7f39-548f-b107-d54801a23393,female,66,yes,,True,3
c1301ddc-abeb-51a7-b7b2-f9122d2d5268,female,39,yes,,True,3
c21d6dae-5485-5cf9-9fd3-4babcf50720a,male,34,yes,,True,3
c90c80a4-18d9-50d3-bfcb-8213db16fd62,female,32,yes,No,True,3
c5e0df0c-6a4a-5ed4-bd6c-c9133047913d,female,25,yes,,True,3
d2cc92c7-e095-5cf4-81b4-40028e4b93d3,female,63,yes,,True,2
441bff7b-8dc6-520f-b7a2-fae8dc0ba2ac,male,41,yes,,True,2
9032cef7-1a43-5032-a466-4b1baed8865e,male,44,yes,None.,True,2
f5197ea1-0d9e-54b8-828a-bc4c047b1380,female,22,yes,,True,3
91152773-fbef-5065-aaaa-fb369bc5d9c4,male,39,yes,,True,3
f571f2eb-a137-58ef-8e34-769506fbcd11,nonconforming,31,yes,,True,3
382c8f6e-91a2-5dba-9ab7-f395cb1007fc,nonconforming,27,yes,"Apologies if I missed the memory checks; I promise I was paying attention and am a human, not a bot! I was reading the scenarios carefully and paying attention to each one, but I have crappy short-term/working memory, and my brain just wiped the board clean each time I finished a scenario so I could concentrate well enough on the new one.",True,2
daa5b1cb-4222-5090-9b4a-ba317f8a7046,female,38,yes,,True,3
c00e0ba3-1802-5b56-828a-6d8bb9be6415,male,64,yes,,True,2
d53e6367-d693-53ed-871a-99a1fb336a89,male,33,yes,,True,3
d22552a4-d6a9-5dbe-8480-af2d2a4d70db,male,53,yes,Thank you,True,3
169e8154-a38e-5713-94cf-7009ce86ad68,male,27,yes,,True,2
f2f20b5f-3d49-51b0-a159-7712674755bf,female,74,yes,,True,2
f353a643-9ab1-59c8-b0db-789758a57991,male,33,yes,,True,1
3548fd6a-122b-58b5-a68e-090666ccc980,male,50,yes,,True,3
6e8d788c-85f2-5ca0-8d33-6b879a55e3b1,male,41,yes,no,True,2
75c972ee-0e99-5649-ba39-52b35295abbc,female,66,yes,,True,2
88aaaacb-8532-5baf-9239-4460c4e4e5cc,male,31,yes,,True,2
aade2bf8-faa2-55ab-bb17-e74c28a7aee5,female,33,yes,,True,2
fc8d696d-b0c4-5a13-b311-25757a4af3ce,female,23,yes,,True,2
3c52b30b-b1f9-5421-991c-68b4034677ae,male,41,yes,,True,3
b2b295ee-9098-55c3-9d03-cca7d3dd1673,male,32,yes,,True,2
c1115e4a-26e2-5d0d-89fe-10c08f70691b,female,28,yes,,True,3
47e7c82c-0929-5295-9a67-869af77cc0af,male,38,yes,,True,2
471b8dd0-465d-563f-bdc3-43558fa83de9,female,64,yes,"oh come on, i don't believe anyone would behave in the way you said. They are not going to each have a bite of a PBJ. Also when people share a drink - relationship I don't think they pay attention or not to where they sip from.",True,3
4af4b629-0ed9-5100-ab95-14a63289031b,male,25,yes,great study thank you!,True,3
a45cb484-51e5-5576-9f0b-40648a6cdea1,male,29,yes,,True,3
14cbc895-8b56-575d-8aa8-d4e9dc8349c1,male,28,yes,,True,1
f3e7e92b-7084-5dd1-9583-2771769b4d49,female,30,yes,,True,2
